,user_id,role,registration_date,last_activity_date,y2021,y2022,y2023,y2024
16416,15232,full,2022-03-16,2023-11-25,0,5,3,0
16417,12129,full,2022-05-24,2023-08-23,0,13,9,0
16418,12121,full,2022-03-03,2022-09-07,0,5,0,0
16419,9181,full,2022-01-25,2022-09-07,0,0,0,0
16420,36027,full,2022-09-07,2022-09-07,0,1,0,0
16421,60590,full,2022-09-07,2022-09-07,0,1,0,0
16422,22402,full,2022-09-08,2022-09-08,0,1,0,0
16423,60810,full,2022-09-08,2022-09-08,0,1,0,0
16424,60818,full,2022-09-08,2022-09-08,0,1,0,0
16425,60950,full,2022-09-09,2022-09-09,0,1,0,0
16426,61105,full,2022-09-09,2022-09-09,0,1,0,0
16427,61153,full,2022-09-09,2022-09-09,0,1,0,0
16428,61191,full,2022-09-09,2022-09-09,0,1,0,0
16429,61233,full,2022-09-09,2022-09-09,0,1,0,0
16430,61301,full,2022-09-09,2022-09-09,0,1,0,0
16431,60243,full,2022-09-08,2023-04-01,0,0,1,0
16432,54378,full,2022-09-08,2023-04-01,0,18,44,0
16433,9957,full,2022-09-09,2022-09-09,0,0,0,0
16434,14863,full,2022-09-09,2022-09-09,0,0,0,0
16435,61211,full,2022-09-09,2022-09-09,0,0,0,0
16436,14202,full,2022-09-09,2022-10-31,0,2,0,0
16437,61293,full,2022-09-09,2022-09-09,0,0,0,0
16438,61429,full,2022-09-09,2022-09-09,0,1,0,0
16439,61529,full,2022-09-10,2022-09-10,0,1,0,0
16440,61541,full,2022-09-10,2023-11-13,0,1,2,0
16441,61599,full,2022-09-10,2022-09-10,0,1,0,0
16442,61722,full,2022-09-10,2022-09-10,0,1,0,0
16443,61742,full,2022-09-10,2022-09-10,0,1,0,0
16444,61794,full,2022-09-10,2022-11-05,0,1,0,0
16445,61824,full,2022-09-10,2022-09-10,0,0,0,0
16446,61826,full,2022-09-10,2024-01-23,0,0,0,1
16447,62078,full,2022-09-10,2022-09-10,0,1,0,0
16448,62141,full,2022-09-10,2022-09-10,0,1,0,0
16449,62170,full,2022-09-10,2022-09-10,0,1,0,0
16450,61933,full,2022-09-10,2022-09-10,0,0,0,0
16451,62276,full,2022-09-10,2022-09-10,0,1,0,0
16452,62046,full,2022-09-10,2022-09-10,0,1,0,0
16453,62236,full,2022-09-10,2022-09-10,0,1,0,0
16454,62407,full,2022-09-10,2022-09-10,0,1,0,0
16455,9095,full,2022-01-25,2022-09-10,0,1,0,0
16456,62508,full,2022-09-10,2022-09-10,0,0,0,0
16457,62540,full,2022-09-10,2022-09-10,0,0,0,0
16458,62626,full,2022-09-10,2022-09-10,0,1,0,0
16459,62632,full,2022-09-10,2022-09-10,0,1,0,0
16460,62638,full,2022-09-10,2022-09-10,0,1,0,0
16461,62665,full,2022-09-10,2022-09-14,0,0,0,0
16462,24402,full,2022-04-25,2022-09-10,0,0,0,0
16463,62916,full,2022-09-10,2022-09-10,0,1,0,0
16464,55273,full,2022-08-27,2022-09-12,0,1,0,0
16465,62981,full,2022-09-10,2022-09-11,0,1,0,0
16466,61327,full,2022-09-09,2022-10-14,0,1,0,0
16467,61416,full,2022-09-09,2022-09-09,0,0,0,0
16468,49733,full,2022-09-10,2022-09-10,0,0,0,0
16469,61525,full,2022-09-10,2023-10-17,0,3,3,0
16470,61550,full,2022-09-10,2022-09-10,0,1,0,0
16471,61561,full,2022-09-10,2022-09-10,0,1,0,0
16472,61605,full,2022-09-10,2022-09-10,0,1,0,0
16473,61687,full,2022-09-10,2022-09-10,0,1,0,0
16474,33685,full,2022-09-10,2022-11-22,0,0,0,0
16475,61748,full,2022-09-10,2022-09-10,0,1,0,0
16476,61894,full,2022-09-10,2022-09-10,0,1,0,0
16477,61879,full,2022-09-10,2022-09-10,0,1,0,0
16478,61918,full,2022-09-10,2022-09-10,0,1,0,0
16479,61905,full,2022-09-10,2022-09-10,0,1,0,0
16480,62027,full,2022-09-10,2022-09-10,0,1,0,0
16481,62056,full,2022-09-10,2022-09-10,0,1,0,0
16482,62128,full,2022-09-10,2022-09-10,0,1,0,0
16483,62199,full,2022-09-10,2022-09-10,0,1,0,0
16484,50513,full,2022-08-21,2023-04-01,0,13,1,0
16485,62310,full,2022-09-10,2022-09-10,0,1,0,0
16486,62402,full,2022-09-10,2022-09-10,0,1,0,0
16487,62464,full,2022-09-10,2022-10-31,0,1,0,0
16488,62470,full,2022-09-10,2022-09-10,0,1,0,0
16489,31258,full,2022-09-10,2022-12-10,0,1,0,0
16490,6044,full,2022-09-10,2022-09-10,0,0,0,0
16491,62753,full,2022-09-10,2022-09-10,0,1,0,0
16492,63200,full,2022-09-11,2022-09-11,0,1,0,0
16493,53905,full,2022-08-23,2022-09-11,0,1,0,0
16494,367,full,2021-12-06,2023-08-16,0,2,6,0
16495,63308,full,2022-09-11,2022-09-11,0,1,0,0
16496,63319,full,2022-09-11,2022-09-11,0,0,0,0
16497,63341,full,2022-09-11,2022-09-11,0,1,0,0
16498,63343,full,2022-09-11,2022-09-11,0,1,0,0
16499,63472,full,2022-09-11,2022-09-11,0,1,0,0
16500,63377,full,2022-09-11,2023-04-01,0,16,1,0
16501,19500,full,2022-03-19,2023-11-21,0,6,8,0
16502,63776,full,2022-09-11,2022-09-11,0,0,0,0
16503,63769,full,2022-09-11,2022-09-11,0,1,0,0
16504,63818,full,2022-09-11,2023-07-28,0,3,1,0
16505,63945,full,2022-09-11,2022-09-11,0,1,0,0
16506,2800,full,2021-12-08,2022-09-13,0,1,0,0
16507,63966,full,2022-09-11,2022-09-11,0,1,0,0
16508,64048,full,2022-09-11,2022-09-11,0,0,0,0
16509,64318,full,2022-09-12,2022-09-12,0,0,0,0
16510,64328,full,2022-09-12,2022-09-12,0,1,0,0
16511,64392,full,2022-09-12,2022-09-12,0,1,0,0
16512,63998,full,2022-09-11,2022-09-12,0,1,0,0
16513,63111,full,2022-09-11,2022-09-11,0,1,0,0
16514,35677,full,2022-08-23,2022-12-04,0,34,0,0
16515,63333,full,2022-09-11,2023-08-25,0,0,1,0
16516,63386,full,2022-09-11,2022-09-11,0,1,0,0
16517,63851,full,2022-09-11,2022-09-11,0,0,0,0
16518,63910,full,2022-09-11,2022-09-11,0,1,0,0
16519,63982,full,2022-09-11,2022-09-11,0,1,0,0
16520,63993,full,2022-09-11,2023-06-16,0,1,0,0
16521,64039,full,2022-09-11,2022-09-11,0,0,0,0
16522,64200,full,2022-09-12,2022-09-12,0,1,0,0
16523,64260,full,2022-09-12,2022-09-12,0,0,0,0
16524,64267,full,2022-09-12,2023-10-15,0,1,4,0
16525,47043,full,2022-09-12,2022-09-12,0,1,0,0
16526,63760,full,2022-09-12,2022-09-12,0,1,0,0
16527,64352,full,2022-09-12,2022-09-12,0,1,0,0
16528,64461,full,2022-09-12,2022-09-13,0,1,0,0
16529,64483,full,2022-09-12,2022-09-12,0,1,0,0
16530,64398,full,2022-09-12,2022-09-15,0,3,0,0
16531,64504,full,2022-09-12,2023-03-23,0,1,0,0
16532,64595,full,2022-09-12,2022-09-12,0,0,0,0
16533,6055,full,2021-12-22,2023-09-23,1,4,1,0
16534,64639,full,2022-09-12,2022-09-12,0,1,0,0
16535,18086,full,2022-03-18,2022-09-13,0,5,0,0
16536,62913,full,2022-09-10,2023-08-07,0,5,3,0
16537,64738,full,2022-09-12,2022-09-12,0,0,0,0
16538,65015,full,2022-09-12,2022-09-12,0,1,0,0
16539,65031,full,2022-09-12,2022-09-13,0,1,0,0
16540,65065,full,2022-09-12,2022-09-13,0,1,0,0
16541,65128,full,2022-09-13,2022-09-13,0,0,0,0
16542,65166,full,2022-09-13,2022-09-13,0,0,0,0
16543,65184,full,2022-09-13,2022-09-13,0,1,0,0
16544,65276,full,2022-09-13,2022-09-13,0,1,0,0
16545,65332,full,2022-09-13,2022-09-13,0,1,0,0
16546,65359,full,2022-09-13,2022-09-13,0,1,0,0
16547,65478,full,2022-09-13,2023-06-09,0,12,0,0
16548,65498,full,2022-09-13,2022-09-13,0,0,0,0
16549,64490,full,2022-09-12,2022-09-12,0,0,0,0
16550,64485,full,2022-09-12,2022-09-12,0,0,0,0
16551,64576,full,2022-09-12,2022-09-12,0,1,0,0
16552,1678,full,2021-12-06,2023-08-15,4,24,1,0
16553,64658,full,2022-09-12,2022-09-12,0,0,0,0
16554,64757,full,2022-09-12,2023-04-01,0,0,1,0
16555,64875,full,2022-09-12,2022-09-13,0,0,0,0
16556,65002,full,2022-09-12,2022-09-12,0,0,0,0
16557,35124,full,2022-09-12,2022-09-16,0,1,0,0
16558,65073,full,2022-09-12,2022-09-12,0,0,0,0
16559,65083,full,2022-09-12,2022-09-12,0,1,0,0
16560,65167,full,2022-09-13,2022-09-13,0,1,0,0
16561,65176,full,2022-09-13,2022-09-13,0,0,0,0
16562,65190,full,2022-09-13,2022-09-13,0,1,0,0
16563,65244,full,2022-09-13,2023-09-04,0,14,3,0
16564,65303,full,2022-09-13,2022-09-13,0,1,0,0
16565,65370,full,2022-09-13,2022-09-13,0,1,0,0
16566,65414,full,2022-09-13,2022-09-13,0,1,0,0
16567,39710,full,2022-07-28,2022-10-09,0,5,0,0
16568,65174,full,2022-09-13,2022-09-13,0,0,0,0
16569,65499,full,2022-09-13,2022-09-13,0,1,0,0
16570,20761,full,2022-03-30,2023-04-01,0,5,1,0
16571,64378,full,2022-09-12,2023-04-01,0,0,1,0
16572,65674,full,2022-09-13,2022-09-13,0,0,0,0
16573,65847,full,2022-09-14,2022-09-14,0,1,0,0
16574,65858,full,2022-09-14,2023-04-01,0,1,1,0
16575,65871,full,2022-09-14,2022-09-14,0,1,0,0
16576,38599,full,2022-07-22,2023-11-07,0,0,4,0
16577,66035,full,2022-09-14,2022-09-14,0,1,0,0
16578,4322,full,2021-12-21,2023-10-30,0,2,1,0
16579,65465,full,2022-09-13,2022-09-13,0,0,0,0
16580,49522,full,2022-08-15,2023-10-30,0,95,4,0
16581,65712,full,2022-09-13,2023-03-22,0,0,0,0
16582,65740,full,2022-09-13,2022-09-19,0,2,0,0
16583,65762,full,2022-09-14,2022-09-14,0,0,0,0
16584,65732,full,2022-09-14,2022-09-14,0,0,0,0
16585,11849,full,2022-03-16,2022-09-16,0,2,0,0
16586,65816,full,2022-09-14,2022-09-14,0,0,0,0
16587,65830,full,2022-09-14,2022-09-14,0,1,0,0
16588,65912,full,2022-09-14,2023-07-13,0,1,0,0
16589,65932,full,2022-09-14,2022-09-14,0,1,0,0
16590,1509,full,2021-12-06,2023-08-25,0,0,1,0
16591,66001,full,2022-09-14,2022-09-14,0,1,0,0
16592,56660,full,2022-09-14,2022-11-02,0,0,0,0
16593,66043,full,2022-09-14,2022-09-15,0,1,0,0
16594,66045,full,2022-09-14,2022-09-16,0,2,0,0
16595,65922,full,2022-09-14,2022-09-14,0,0,0,0
16596,66112,full,2022-09-14,2022-09-14,0,0,0,0
16597,66120,full,2022-09-14,2022-09-14,0,1,0,0
16598,66136,full,2022-09-14,2022-09-14,0,1,0,0
16599,66146,full,2022-09-14,2022-09-14,0,0,0,0
16600,64251,full,2022-09-12,2022-09-14,0,1,0,0
16601,66221,full,2022-09-15,2022-09-15,0,1,0,0
16602,66074,full,2022-09-14,2022-09-15,0,0,0,0
16603,66326,full,2022-09-15,2023-04-01,0,1,1,0
16604,66384,full,2022-09-15,2022-09-15,0,1,0,0
16605,8882,full,2022-04-12,2022-10-09,0,71,0,0
16606,1099,full,2022-05-24,2023-06-14,0,1,1,0
16607,66088,full,2022-09-14,2022-09-14,0,1,0,0
16608,66133,full,2022-09-14,2022-09-14,0,1,0,0
16609,66235,full,2022-09-15,2022-09-15,0,0,0,0
16610,66304,full,2022-09-15,2022-09-15,0,0,0,0
16611,16633,full,2022-09-15,2022-09-19,0,2,0,0
16612,66371,full,2022-09-15,2022-09-15,0,0,0,0
16613,66437,full,2022-09-15,2022-09-15,0,0,0,0
16614,66513,full,2022-09-15,2022-09-15,0,1,0,0
16615,66674,full,2022-09-16,2022-09-16,0,1,0,0
16616,66709,full,2022-09-16,2022-09-16,0,0,0,0
16617,21578,full,2022-04-07,2023-10-21,0,1,1,0
16618,34601,full,2022-07-07,2023-09-12,0,1,5,0
16619,66795,full,2022-09-16,2022-09-26,0,2,0,0
16620,54312,full,2022-08-24,2022-09-21,0,1,0,0
16621,12266,full,2022-02-12,2023-11-22,0,5,2,0
16622,66895,full,2022-09-17,2022-09-17,0,1,0,0
16623,66929,full,2022-09-18,2022-09-18,0,0,0,0
16624,66456,full,2022-09-15,2022-09-15,0,1,0,0
16625,66462,full,2022-09-15,2022-11-07,0,1,0,0
16626,66476,full,2022-09-15,2023-04-01,0,2,1,0
16627,66482,full,2022-09-15,2022-09-15,0,1,0,0
16628,66494,full,2022-09-15,2022-09-15,0,1,0,0
16629,24018,full,2022-09-15,2022-12-20,0,2,0,0
16630,32729,full,2022-09-16,2022-09-26,0,1,0,0
16631,66673,full,2022-09-16,2023-04-01,0,21,3,0
16632,66757,full,2022-09-16,2022-09-26,0,1,0,0
16633,66813,full,2022-09-16,2023-03-17,0,1,0,0
16634,65831,full,2022-09-17,2022-09-17,0,0,0,0
16635,2456,full,2021-12-07,2023-04-01,0,19,2,0
16636,66977,full,2022-09-18,2022-09-18,0,1,0,0
16637,24711,full,2022-04-28,2023-09-11,0,50,11,0
16638,28459,full,2022-05-24,2023-08-21,0,21,7,0
16639,32153,full,2022-06-15,2022-09-18,0,1,0,0
16640,66248,full,2022-09-15,2022-09-19,0,0,0,0
16641,67137,full,2022-09-19,2022-09-19,0,1,0,0
16642,7531,full,2022-01-20,2022-09-19,0,1,0,0
16643,11571,full,2022-02-08,2023-04-01,0,64,4,0
16644,67038,full,2022-09-18,2022-09-27,0,3,0,0
16645,67062,full,2022-09-18,2022-09-27,0,1,0,0
16646,13241,full,2022-02-21,2022-09-19,0,1,0,0
16647,67109,full,2022-09-19,2022-09-23,0,1,0,0
16648,65203,full,2022-09-19,2022-09-19,0,1,0,0
16649,67156,full,2022-09-19,2022-11-13,0,11,0,0
16650,67200,full,2022-09-19,2022-10-28,0,3,0,0
16651,67401,full,2022-09-20,2022-09-23,0,1,0,0
16652,4453,full,2021-12-22,2023-08-16,2,4,3,0
16653,67392,full,2022-09-20,2022-09-23,0,2,0,0
16654,67614,full,2022-09-21,2022-09-22,0,0,0,0
16655,42795,full,2022-07-29,2022-09-21,0,1,0,0
16656,67660,full,2022-09-22,2022-09-22,0,0,0,0
16657,51634,full,2022-08-17,2023-04-01,0,4,2,0
16658,723,full,2022-06-06,2023-04-01,0,13,1,0
16659,64096,full,2022-09-21,2023-10-16,0,1,1,0
16660,67548,full,2022-09-21,2022-09-21,0,0,0,0
16661,67520,full,2022-09-21,2022-09-21,0,0,0,0
16662,67667,full,2022-09-22,2022-09-22,0,1,0,0
16663,1352,full,2021-12-06,2023-08-15,2,37,3,0
16664,66104,full,2022-09-14,2023-04-01,0,2,1,0
16665,47585,full,2022-08-12,2023-11-13,0,2,4,0
16666,15255,full,2022-03-16,2023-01-25,0,87,14,0
16667,67839,full,2022-09-22,2022-09-22,0,1,0,0
16668,67843,full,2022-09-22,2022-09-22,0,1,0,0
16669,2997,full,2021-12-09,2022-09-22,28,38,0,0
16670,40901,full,2022-07-29,2023-09-11,0,1,2,0
16671,14399,full,2022-03-11,2023-04-01,0,0,1,0
16672,397,full,2021-12-06,2023-09-06,1,11,4,0
16673,67964,full,2022-09-23,2022-09-27,0,1,0,0
16674,68029,full,2022-09-23,2023-09-11,0,1,1,0
16675,6390,full,2021-12-22,2022-09-23,1,0,0,0
16676,67848,full,2022-09-22,2022-12-02,0,8,0,0
16677,67708,full,2022-09-22,2022-09-22,0,0,0,0
16678,17580,full,2022-04-08,2022-09-22,0,7,0,0
16679,67761,full,2022-09-22,2022-09-22,0,1,0,0
16680,53586,full,2022-08-24,2023-08-15,0,3,2,0
16681,14948,full,2022-07-29,2022-11-10,0,0,0,0
16682,67886,full,2022-09-22,2022-09-22,0,1,0,0
16683,67913,full,2022-09-22,2022-09-22,0,1,0,0
16684,67962,full,2022-09-23,2022-09-23,0,1,0,0
16685,68049,full,2022-09-23,2022-09-23,0,1,0,0
16686,1705,full,2021-12-06,2023-08-29,0,2,4,0
16687,68150,full,2022-09-24,2022-09-24,0,0,0,0
16688,34400,full,2022-07-06,2022-09-24,0,1,0,0
16689,39622,full,2022-07-28,2023-04-01,0,0,1,0
16690,29661,full,2022-09-23,2022-09-23,0,0,0,0
16691,68091,full,2022-09-23,2022-09-23,0,0,0,0
16692,68106,full,2022-09-23,2022-09-23,0,0,0,0
16693,68146,full,2022-09-24,2022-09-24,0,0,0,0
16694,68181,full,2022-09-24,2022-09-24,0,1,0,0
16695,68216,full,2022-09-24,2023-04-01,0,5,1,0
16696,68266,full,2022-09-24,2022-09-24,0,1,0,0
16697,68284,full,2022-09-24,2022-09-24,0,1,0,0
16698,23545,full,2022-04-17,2023-11-27,0,3,2,0
16699,63174,full,2022-09-11,2023-04-01,0,7,1,0
16700,67990,full,2022-09-23,2022-11-03,0,8,0,0
16701,68556,full,2022-09-26,2022-09-26,0,1,0,0
16702,68575,full,2022-09-26,2022-09-26,0,1,0,0
16703,68275,full,2022-09-24,2023-07-29,0,2,2,0
16704,68334,full,2022-09-25,2022-09-25,0,1,0,0
16705,68387,full,2022-09-25,2022-09-25,0,1,0,0
16706,2138,full,2021-12-07,2022-09-26,0,2,0,0
16707,68283,full,2022-09-25,2023-05-10,0,4,2,0
16708,67812,full,2022-09-25,2022-09-25,0,1,0,0
16709,68474,full,2022-09-25,2022-09-25,0,1,0,0
16710,68517,full,2022-09-26,2022-09-26,0,1,0,0
16711,68604,full,2022-09-26,2022-09-26,0,1,0,0
16712,67175,full,2022-09-19,2022-09-26,0,0,0,0
16713,11810,full,2022-02-09,2023-05-03,0,18,5,0
16714,66723,full,2022-09-16,2022-09-27,0,0,0,0
16715,68797,full,2022-09-27,2022-09-27,0,0,0,0
16716,56929,full,2022-09-26,2023-04-01,0,0,1,0
16717,41640,full,2022-09-26,2022-09-26,0,0,0,0
16718,68660,full,2022-09-26,2022-09-26,0,1,0,0
16719,68666,full,2022-09-26,2023-09-07,0,1,1,0
16720,68716,full,2022-09-27,2023-04-01,0,0,1,0
16721,23176,full,2022-09-27,2022-11-30,0,0,0,0
16722,68836,full,2022-09-27,2022-09-27,0,0,0,0
16723,68848,full,2022-09-27,2022-09-27,0,1,0,0
16724,68073,full,2022-09-23,2023-04-01,0,0,1,0
16725,68961,full,2022-09-28,2022-09-28,0,0,0,0
16726,19863,full,2022-03-21,2022-09-28,0,1,0,0
16727,69018,full,2022-09-28,2022-10-05,0,1,0,0
16728,69047,full,2022-09-28,2023-10-15,0,1,2,0
16729,45511,full,2022-08-02,2023-11-02,0,2,1,0
16730,62138,full,2022-09-27,2022-09-27,0,0,0,0
16731,68845,full,2022-09-27,2022-09-27,0,0,0,0
16732,4021,full,2021-12-21,2023-04-01,7,3,1,0
16733,68885,full,2022-09-27,2022-09-27,0,1,0,0
16734,57389,full,2022-09-27,2022-09-29,0,1,0,0
16735,68942,full,2022-09-28,2022-09-28,0,0,0,0
16736,68979,full,2022-09-28,2022-09-28,0,1,0,0
16737,3632,full,2022-09-28,2022-09-28,0,0,0,0
16738,69001,full,2022-09-28,2022-09-28,0,0,0,0
16739,69023,full,2022-09-28,2022-11-11,0,2,0,0
16740,66806,full,2022-09-28,2023-02-13,0,0,1,0
16741,67729,full,2022-09-28,2022-09-29,0,1,0,0
16742,69055,full,2022-09-28,2022-09-28,0,1,0,0
16743,69077,full,2022-09-28,2022-09-28,0,0,0,0
16744,68231,full,2022-09-24,2022-09-29,0,1,0,0
16745,48588,full,2022-08-12,2022-09-29,0,1,0,0
16746,3194,full,2021-12-10,2023-10-06,0,0,9,0
16747,68974,full,2022-09-28,2023-03-28,0,34,22,0
16748,24363,full,2022-04-24,2023-03-31,0,55,7,0
16749,17782,full,2022-03-17,2022-09-28,0,1,0,0
16750,9932,full,2022-09-28,2022-09-28,0,0,0,0
16751,69076,full,2022-09-28,2022-09-29,0,1,0,0
16752,69079,full,2022-09-28,2022-09-28,0,0,0,0
16753,69183,full,2022-09-29,2022-09-29,0,1,0,0
16754,69223,full,2022-09-29,2022-09-29,0,0,0,0
16755,66323,full,2022-09-29,2023-08-23,0,4,4,0
16756,69229,full,2022-09-29,2022-09-30,0,0,0,0
16757,473,full,2021-12-06,2022-10-11,0,5,0,0
16758,69317,full,2022-09-30,2022-09-30,0,1,0,0
16759,23780,full,2022-04-18,2023-03-30,0,13,6,0
16760,69385,full,2022-09-30,2022-09-30,0,0,0,0
16761,51277,full,2022-08-16,2023-04-01,0,0,5,0
16762,8609,full,2022-01-24,2023-04-01,0,21,1,0
16763,45219,full,2022-08-02,2022-10-01,0,0,0,0
16764,12031,full,2022-09-30,2023-04-01,0,1,1,0
16765,68937,full,2022-09-30,2022-10-23,0,9,0,0
16766,69446,full,2022-10-01,2023-08-15,0,2,3,0
16767,69507,full,2022-10-01,2023-03-14,0,22,10,0
16768,30615,full,2022-05-29,2022-10-01,0,2,0,0
16769,51396,full,2022-08-16,2023-04-11,0,0,3,0
16770,69714,full,2022-10-02,2022-10-02,0,0,0,0
16771,69731,full,2022-10-02,2022-10-12,0,1,0,0
16772,1916,full,2021-12-07,2023-01-05,0,0,1,0
16773,69575,full,2022-10-01,2022-10-07,0,1,0,0
16774,69589,full,2022-10-01,2022-10-01,0,1,0,0
16775,69640,full,2022-10-02,2023-11-22,0,8,9,0
16776,69508,full,2022-10-02,2023-01-11,0,0,0,0
16777,69240,full,2022-10-02,2022-10-09,0,2,0,0
16778,66767,full,2022-10-02,2022-10-02,0,1,0,0
16779,69751,full,2022-10-02,2022-10-02,0,0,0,0
16780,69774,full,2022-10-02,2022-11-07,0,2,0,0
16781,69849,full,2022-10-03,2022-10-03,0,0,0,0
16782,67893,full,2022-09-22,2023-04-10,0,3,4,0
16783,69899,full,2022-10-03,2022-10-03,0,1,0,0
16784,26974,full,2022-05-23,2022-10-03,0,1,0,0
16785,358,full,2021-12-06,2023-09-18,1,9,2,0
16786,69171,full,2022-09-29,2022-10-03,0,1,0,0
16787,39814,full,2022-10-02,2022-10-02,0,0,0,0
16788,69840,full,2022-10-03,2022-10-03,0,0,0,0
16789,64433,full,2022-10-03,2022-10-03,0,1,0,0
16790,69748,full,2022-10-03,2022-10-17,0,0,0,0
16791,16668,full,2022-08-16,2022-10-03,0,1,0,0
16792,64702,full,2022-09-12,2022-10-03,0,1,0,0
16793,31455,full,2022-06-06,2022-11-28,0,10,0,0
16794,2626,full,2021-12-08,2023-11-08,0,5,4,0
16795,62991,full,2022-09-11,2023-02-11,0,0,0,0
16796,2286,full,2021-12-07,2023-08-26,0,0,0,0
16797,70135,full,2022-10-04,2022-10-04,0,1,0,0
16798,70248,full,2022-10-04,2022-10-04,0,1,0,0
16799,22951,full,2022-04-13,2022-10-07,0,1,0,0
16800,70345,full,2022-10-05,2022-10-05,0,1,0,0
16801,3428,full,2021-12-20,2023-04-01,1,1,1,0
16802,50147,full,2022-08-16,2022-10-05,0,0,0,0
16803,70386,full,2022-10-05,2022-10-05,0,1,0,0
16804,1626,full,2022-10-03,2023-04-01,0,10,1,0
16805,3668,full,2022-07-01,2023-07-24,0,4,2,0
16806,28212,full,2022-05-31,2022-10-04,0,3,0,0
16807,67028,full,2022-10-04,2022-10-07,0,0,0,0
16808,70103,full,2022-10-04,2023-09-11,0,0,1,0
16809,31543,full,2022-06-08,2023-09-04,0,3,3,0
16810,32239,full,2022-07-20,2023-01-27,0,1,1,0
16811,50757,full,2022-10-04,2022-10-04,0,0,0,0
16812,70258,full,2022-10-04,2022-10-04,0,1,0,0
16813,70268,full,2022-10-04,2022-10-04,0,1,0,0
16814,48190,full,2022-10-05,2023-09-27,0,2,1,0
16815,70376,full,2022-10-05,2023-12-19,0,0,1,0
16816,34011,full,2022-10-05,2022-10-06,0,1,0,0
16817,65441,full,2022-09-13,2023-02-21,0,0,0,0
16818,36164,full,2022-07-19,2022-10-05,0,1,0,0
16819,4074,full,2021-12-21,2022-11-05,0,1,0,0
16820,70511,standard,2022-10-06,2022-10-06,0,0,0,0
16821,30167,full,2022-05-26,2022-10-06,0,0,0,0
16822,53836,full,2022-08-23,2023-01-23,0,1,1,0
16823,70584,full,2022-10-06,2022-10-10,0,1,0,0
16824,70427,full,2022-10-05,2022-10-05,0,1,0,0
16825,50505,full,2022-10-05,2023-04-01,0,0,1,0
16826,54705,full,2022-10-05,2022-10-26,0,1,0,0
16827,4174,full,2022-03-16,2023-04-01,0,0,1,0
16828,15095,full,2022-10-05,2023-08-26,0,0,0,0
16829,70432,full,2022-10-05,2022-10-10,0,2,0,0
16830,69911,full,2022-10-05,2023-04-01,0,1,3,0
16831,30486,full,2022-05-28,2023-10-20,0,8,8,0
16832,70513,full,2022-10-06,2022-10-06,0,1,0,0
16833,70559,full,2022-10-06,2022-10-06,0,1,0,0
16834,28447,full,2022-05-24,2023-04-01,0,1,1,0
16835,70568,full,2022-10-06,2023-04-01,0,14,4,0
16836,70177,full,2022-10-04,2023-09-20,0,0,12,0
16837,70632,full,2022-10-06,2022-10-07,0,1,0,0
16838,70646,full,2022-10-06,2022-10-06,0,1,0,0
16839,70722,full,2022-10-07,2022-10-10,0,1,0,0
16840,70743,full,2022-10-07,2022-10-07,0,1,0,0
16841,2243,full,2021-12-07,2023-04-01,1,0,1,0
16842,9858,full,2022-02-02,2022-11-17,0,1,0,0
16843,70621,full,2022-10-06,2022-10-06,0,1,0,0
16844,69510,full,2022-10-06,2022-10-27,0,2,0,0
16845,1109,full,2021-12-07,2022-10-07,1,1,0,0
16846,38812,full,2022-07-23,2022-10-10,0,1,0,0
16847,52261,full,2022-08-18,2022-10-27,0,0,0,0
16848,27344,full,2022-05-23,2023-09-10,0,2,0,0
16849,12207,full,2022-02-11,2023-03-06,0,4,1,0
16850,70660,full,2022-10-07,2022-10-07,0,0,0,0
16851,70782,full,2022-10-07,2023-04-01,0,6,1,0
16852,70792,full,2022-10-07,2022-10-07,0,1,0,0
16853,16462,full,2022-06-19,2023-09-14,0,6,2,0
16854,70884,full,2022-10-08,2022-10-08,0,1,0,0
16855,70974,full,2022-10-09,2022-10-25,0,2,0,0
16856,60582,full,2022-09-07,2022-11-22,0,16,0,0
16857,62285,full,2022-10-08,2022-10-08,0,0,0,0
16858,70929,full,2022-10-09,2023-04-01,0,1,1,0
16859,70936,full,2022-10-09,2022-10-09,0,1,0,0
16860,70989,full,2022-10-09,2022-10-09,0,0,0,0
16861,15738,full,2022-03-16,2022-10-28,0,0,0,0
16862,71097,full,2022-10-10,2023-03-07,0,0,1,0
16863,71107,full,2022-10-10,2022-10-14,0,1,0,0
16864,71114,full,2022-10-10,2022-10-10,0,1,0,0
16865,2703,full,2021-12-08,2023-08-23,0,11,3,0
16866,9198,full,2022-01-26,2023-05-12,0,1,2,0
16867,31842,full,2022-06-12,2023-11-11,0,3,1,0
16868,71045,full,2022-10-09,2022-10-21,0,2,0,0
16869,71087,full,2022-10-10,2022-10-10,0,0,0,0
16870,16068,full,2022-10-10,2023-04-01,0,2,1,0
16871,71104,full,2022-10-10,2022-10-11,0,0,0,0
16872,71128,full,2022-10-10,2023-09-04,0,1,3,0
16873,9603,full,2022-10-10,2023-04-01,0,34,7,0
16874,71313,full,2022-10-11,2022-10-11,0,0,0,0
16875,3957,full,2021-12-21,2023-10-17,0,6,23,0
16876,71247,full,2022-10-11,2022-10-11,0,0,0,0
16877,71367,full,2022-10-11,2022-10-11,0,1,0,0
16878,71210,full,2022-10-10,2022-10-10,0,1,0,0
16879,70990,full,2022-10-10,2022-10-21,0,1,0,0
16880,69326,full,2022-10-11,2022-10-11,0,0,0,0
